category,lef_hip_x,lef_hip_y,left_ankle_x,left_ankle_y,left_knee_x,left_knee_y,left_shoulder_x,left_shoulder_y,right_ankle_x,right_ankle_y,right_hip_x,right_hip_y,right_knee_x,right_knee_y,right_shoulder_x,right_shoulder_y
1.0,151.3086700439453,459.7580871582031,242.21543884277344,587.9954833984375,312.1436767578125,468.9178771972656,277.1795654296875,294.8813781738281,242.21543884277344,597.1552734375,158.30149841308594,468.9178771972656,326.12933349609375,551.356201171875,263.19390869140625,313.2010803222656
1.0,361.67236328125,416.6627197265625,301.0050048828125,621.3551025390625,214.33740234375,444.5753173828125,240.33770751953125,239.8829345703125,301.0050048828125,602.7467041015625,379.005859375,425.9669189453125,240.33770751953125,453.8795166015625,257.67120361328125,239.8829345703125
1.0,354.7392883300781,358.3107604980469,301.5284118652344,491.3794860839844,239.44906616210938,389.6210632324219,257.18603515625,225.2420959472656,310.3968811035156,444.4140319824219,328.1338806152344,342.6556091308594,239.44906616210938,334.8280944824219,257.18603515625,209.5869445800781
1.0,445.3531799316406,361.3646545410156,392.3348693847656,583.2127685546875,349.9203186035156,450.1039123535156,349.9203186035156,210.50799560546875,307.5057678222656,583.2127685546875,371.1276550292969,352.4907531738281,243.8838806152344,432.3561096191406,254.48751831054688,201.63406372070312
1.0,416.628662109375,375.8447265625,374.2413940429688,595.7486572265625,331.8541259765625,467.4713745117188,321.25732421875,220.0794677734375,289.46685791015625,586.5859985351562,353.04779052734375,375.8447265625,236.48280334472656,439.9833984375,278.8700561523437,201.754150390625
1.0,106.66665649414062,332.8893737792969,170.66668701171875,490.5738220214844,256.0,359.1701354980469,149.33331298828125,157.6844482421875,170.66668701171875,516.8546142578125,106.66665649414062,350.4098815917969,266.6666259765625,385.4508972167969,160.0,157.6844482421875
1.0,384.0,554.6146240234375,277.3333740234375,755.2529296875,213.33331298828125,602.3856201171875,213.33331298828125,382.6388854980469,277.3333740234375,745.69873046875,362.6666259765625,554.6146240234375,213.33331298828125,573.7230224609375,202.66668701171875,373.0846862792969
1.0,330.0,678.87548828125,210.83331298828125,854.880126953125,128.33331298828122,678.87548828125,183.33331298828125,483.3147277832031,265.83334350585943,845.10205078125,339.1666259765625,669.097412109375,119.16668701171876,669.097412109375,192.5,463.7586364746094
0.0,424.21588134765625,290.3899841308594,287.66290283203125,639.163330078125,268.15533447265625,403.5056457519531,151.1099090576172,186.70062255859375,258.40155029296875,563.7528076171875,443.72344970703125,262.1110534667969,238.8939666748047,384.6530456542969,190.1250457763672,158.42172241210938
0.0,361.19561767578125,595.4010009765625,290.963134765625,698.044189453125,230.7638397216797,509.8650817871094,230.7638397216797,381.5611877441406,220.7306365966797,646.72265625,270.896728515625,578.2938232421875,160.53138732910156,484.2043151855469,170.56459045410156,390.1147766113281
0.0,426.6666259765625,483.90777587890625,341.3333740234375,608.0263061523438,309.3333740234375,627.1213989257812,384.0,283.40875244140625,341.3333740234375,560.2883911132812,309.3333740234375,493.45538330078125,170.66668701171875,627.1213989257812,213.33331298828125,283.40875244140625
0.0,426.6666259765625,448.8038635253906,341.3333740234375,712.9312744140625,256.0,533.701904296875,234.66668701171875,316.7402038574219,298.6666259765625,684.6318359375,405.3333740234375,429.9376525878906,224.0,514.835693359375,202.66668701171875,335.6064758300781
0.0,364.864501953125,569.1878662109375,302.3162841796875,677.5506591796875,208.4939727783203,469.8553771972656,229.34336853027344,352.4624328613281,229.34336853027344,623.3692626953125,302.3162841796875,587.248291015625,145.94578552246094,451.7949523925781,156.37046813964844,370.5229187011719
0.0,373.3592834472656,253.8125457763672,319.84283447265625,528.9826049804688,296.9071960449219,371.7425537109375,205.1646728515625,238.0885467529297,304.5523986816406,442.50054931640625,358.0688781738281,245.95054626464844,296.9071960449219,363.88055419921875,212.80987548828125,214.50254821777344
0.0,320.78167724609375,293.390625,320.78167724609375,515.65625,235.47862243652344,408.96875,305.27203369140625,106.6875,336.29132080078125,515.65625,336.29132080078125,284.5,258.74310302734375,408.96875,328.5364990234375,97.796875
0.0,106.55793762207031,245.84072875976562,168.9336395263672,434.3186950683594,220.9134063720703,327.7876892089844,200.12147521972656,114.72567749023438,168.9336395263672,467.0973815917969,137.7458038330078,254.03543090820312,252.1012420654297,335.9823913574219,231.30934143066406,122.92037963867188
0.0,464.249755859375,336.18170166015625,359.1990966796875,453.45452880859375,301.89874267578125,297.0906982421875,273.24853515625,187.6360321044922,368.7491455078125,422.1817626953125,435.59954833984375,328.36346435546875,282.798583984375,265.81793212890625,282.798583984375,156.36326599121094
0.0,378.9834289550781,283.5015869140625,327.7140808105469,531.384033203125,293.5345153808594,385.57080078125,208.08560180664062,268.9202880859375,302.07940673828125,458.4774169921875,353.3487243652344,276.2109375,293.5345153808594,385.57080078125,208.08560180664062,239.7576446533203
0.0,150.7241668701172,297.4186096191406,214.11341857910156,485.5278625488281,214.11341857910156,415.8577575683594,305.67572021484375,262.5835266113281,192.9836883544922,576.0989990234375,143.68092346191406,304.3855895996094,214.11341857910156,422.8247375488281,298.6324462890625,290.4515686035156
0.0,385.7879943847656,274.3125,333.6545104980469,490.4375,260.6675720214844,357.4375,271.0943298339844,141.3125,333.6545104980469,457.1875,417.0680847167969,266.0,271.0943298339844,349.125,312.8011169433594,124.6875
0.0,316.44097900390625,290.6724853515625,322.14892578125,493.262451171875,236.5296630859375,396.37158203125,299.317138671875,123.31561279296875,322.14892578125,502.0706787109375,339.2727966308594,281.8642578125,265.06939697265625,396.37158203125,322.14892578125,105.6990966796875
0.0,422.4011535644531,320.0,327.3609313964844,456.0,242.88067626953125,248.0,295.6808166503906,128.0,295.6808166503906,400.0,401.2810974121094,312.0,232.32064819335938,224.0,316.8008728027344,112.0
0.0,437.1834411621094,269.4955749511719,343.5013122558594,449.4181823730469,301.8647766113281,316.4318542480469,260.2282409667969,167.80014038085938,322.6830139160156,410.3045959472656,395.5469665527344,253.85009765625,301.8647766113281,261.6728210449219,301.8647766113281,136.50924682617188
0.0,437.3333740234375,506.8914794921875,288.0,817.9577026367188,256.0,613.8204956054688,224.0,380.52081298828125,320.0,808.2368774414062,405.3333740234375,506.8914794921875,288.0,623.5413208007812,213.33331298828125,390.24163818359375
0.0,445.9229736328125,276.6202087402344,352.5902099609375,488.4620056152344,311.10906982421875,331.5421447753906,259.25750732421875,182.46823120117188,342.219970703125,425.6940612792969,394.07147216796875,253.08218383789062,300.73876953125,292.3121643066406,290.368408203125,143.23828125
0.0,400.3696594238281,388.22698974609375,309.0357360839844,686.8280029296875,227.85006713867188,500.202392578125,177.10897827148438,294.9141845703125,268.4429016113281,668.1654663085938,369.9250183105469,388.22698974609375,207.55361938476562,490.87109375,146.66433715820312,294.9141845703125
0.0,445.4273376464844,270.74383544921875,341.8395690917969,457.52276611328125,300.4045104980469,325.22100830078125,269.3282165527344,169.57191467285156,331.4808044433594,410.82806396484375,393.6335144042969,255.17893981933594,300.4045104980469,262.96136474609375,300.4045104980469,138.4420928955078
0.0,472.0887451171875,240.0,358.44976806640625,448.0,301.6302490234375,280.0,256.1746826171875,152.0,347.08587646484375,392.0,472.0887451171875,232.0,312.994140625,264.0,290.266357421875,112.0
0.0,315.06170654296875,454.89312744140625,291.12237548828125,642.4467163085938,153.4710235595703,501.78155517578125,225.2891082763672,257.96185302734375,303.092041015625,586.1806640625,321.04656982421875,436.13775634765625,231.27394104003906,483.02618408203125,231.27394104003906,248.58416748046875
0.0,107.65069580078125,259.6390075683594,193.771240234375,420.8696594238281,226.06643676757812,294.6891174316406,247.5965576171875,161.49859619140625,183.00616455078125,476.9498596191406,86.12054443359375,287.6791076660156,226.06643676757812,343.7593078613281,258.36163330078125,196.54873657226562
0.0,426.6666259765625,243.43978881835938,288.0,629.7724609375,266.6666259765625,375.3582458496094,149.33331298828125,139.78952026367188,266.6666259765625,554.3905029296875,341.3333740234375,262.2852478027344,234.66668701171875,347.0900573730469,213.33331298828125,130.36679077148438
0.0,286.09893798828125,412.9166564941406,211.19210815429688,553.4840087890625,141.63577270507812,491.9857482910156,237.94454956054688,202.06558227539062,221.89309692382812,544.698486328125,302.1504211425781,395.3457336425781,141.63577270507812,491.9857482910156,253.99600219726562,193.28012084960938
0.0,384.0,346.4830017089844,362.6666259765625,559.703369140625,288.0,470.8614807128906,298.6666259765625,151.03103637695312,373.3333740234375,541.9349365234375,352.0,346.4830017089844,288.0,470.8614807128906,298.6666259765625,151.03103637695312
0.0,85.81819152832031,327.8793029785156,171.63636779785156,531.3319091796875,190.7070770263672,401.8620910644531,200.24244689941406,198.40951538085938,171.63636779785156,549.8275146484375,76.28285217285156,327.8793029785156,190.7070770263672,411.1098937988281,209.7777862548828,189.16165161132812
0.0,181.33331298828125,401.1731872558594,224.0,561.6424560546875,234.66668701171875,499.2377624511719,170.66668701171875,178.2991943359375,202.66668701171875,561.6424560546875,128.0,419.0031433105469,202.66668701171875,543.8126220703125,128.0,196.12911987304688
0.0,325.4527282714844,275.609375,325.4527282714844,488.984375,237.94021606445312,382.296875,303.5746154785156,97.796875,325.4527282714844,480.09375,340.0381164550781,266.71875,259.8183288574219,373.40625,318.1600036621094,88.90625
0.0,316.12261962890625,474.44500732421875,310.4547119140625,620.2533569335938,157.42044067382812,520.0100708007812,225.4356689453125,292.18450927734375,299.11883544921875,629.3663940429688,316.12261962890625,465.33197021484375,174.42425537109375,492.6710205078125,242.43948364257812,273.95843505859375
0.0,214.46156311035156,611.0848388671875,278.2198486328125,655.6630859375,363.23077392578125,486.2657775878906,363.23077392578125,397.1092834472656,203.83522033691406,709.156982421875,129.4506072998047,602.169189453125,288.84619140625,513.0126953125,278.2198486328125,388.1936950683594
0.0,425.7171630859375,251.85647583007812,291.49951171875,620.12841796875,272.3255615234375,393.4995422363281,157.28184509277344,166.87066650390625,262.73858642578125,554.0283203125,358.60833740234375,280.1850891113281,243.5646209716797,365.1709289550781,186.04273986816406,157.42779541015625
0.0,385.96820068359375,265.53546142578125,307.489990234375,584.1693725585938,276.09869384765625,392.98907470703125,205.4683380126953,201.80865478515625,268.25091552734375,502.23492431640625,323.18560791015625,283.74310302734375,244.7074432373047,365.67755126953125,181.92491149902344,229.12017822265625
0.0,416.0,458.249755859375,384.0,610.089111328125,309.3333740234375,600.59912109375,373.3333740234375,230.4906005859375,373.3333740234375,572.1292724609375,309.3333740234375,458.249755859375,181.33331298828125,600.59912109375,224.0,239.9805908203125
0.0,416.374755859375,376.0,325.31744384765625,488.0,244.37757873535156,296.0,284.8475341796875,168.0,294.9649658203125,448.0,386.0223388671875,368.0,274.72998046875,280.0,315.199951171875,152.0
0.0,96.0,498.81298828125,213.33331298828125,675.4713134765625,277.3333740234375,551.8104858398438,256.0,313.32177734375,245.33331298828125,675.4713134765625,106.66665649414062,516.4788208007812,298.6666259765625,578.3092041015625,320.0,366.3192138671875
0.0,370.75286865234375,506.17047119140625,323.36004638671875,630.5504150390625,196.97915649414062,586.1290283203125,220.67559814453125,337.369140625,331.25885009765625,639.4346923828125,394.44927978515625,488.40185546875,228.57440185546875,506.17047119140625,236.47320556640625,319.6005859375
0.0,372.6448059082031,233.95816040039062,331.2398986816406,443.7137756347656,258.7811279296875,314.6333923339844,269.1324157714844,112.9453125,341.5910949707031,419.5111999511719,403.6985778808594,233.95816040039062,279.4836730957031,306.5658874511719,320.8885803222656,96.81027221679688
0.0,482.7109680175781,304.33038330078125,365.5547180175781,418.45428466796875,306.9765930175781,273.8973388671875,267.92449951171875,167.38169860839844,375.3177185058594,388.021240234375,453.4219055175781,304.33038330078125,277.6875305175781,243.4643096923828,277.6875305175781,136.9486541748047
0.0,354.0469970703125,582.675048828125,313.0867919921875,694.4922485351562,198.3982696533203,633.5010375976562,313.0867919921875,267.5538330078125,288.51068115234375,674.161865234375,296.70269775390625,552.179443359375,132.86195373535156,684.3270263671875,263.9345703125,257.388671875
0.0,405.3333740234375,492.8506774902344,277.3333740234375,647.7969970703125,202.66668701171875,547.53759765625,181.33331298828125,328.7898864746094,298.6666259765625,638.6824951171875,426.6666259765625,465.5072326660156,213.33331298828125,511.0796813964844,224.0,274.1029968261719
0.0,449.29248046875,334.0411376953125,359.710205078125,437.60528564453125,297.002685546875,289.656494140625,270.12799072265625,193.48976135253906,350.75201416015625,415.41302490234375,422.41778564453125,341.43853759765625,279.08624267578125,274.86163330078125,288.04443359375,163.90000915527344
0.0,368.140625,544.649658203125,347.10400390625,749.7969970703125,210.36607360839844,637.8984375,305.03082275390625,330.1773986816406,315.54913330078125,749.7969970703125,347.10400390625,553.9744873046875,210.36607360839844,647.2232666015625,262.95758056640625,358.1520690917969
0.0,373.3333740234375,443.927001953125,394.6666259765625,532.71240234375,234.66668701171875,541.5909423828125,330.6666259765625,186.4493408203125,394.6666259765625,559.3480224609375,405.3333740234375,435.0484619140625,373.3333740234375,550.469482421875,352.0,195.327880859375
0.0,320.46661376953125,494.8836669921875,272.2127685546875,669.6226196289062,151.5780792236328,540.8676147460938,223.95887756347656,292.554443359375,302.3714599609375,632.83544921875,332.53009033203125,476.4901123046875,163.6415557861328,513.2772216796875,229.99061584472656,274.160888671875
0.0,378.2102355957031,336.8269348144531,347.3357238769531,558.423583984375,285.5865783691406,460.9211120605469,295.8780822753906,150.68576049804688,357.6272277832031,540.6959228515625,347.3357238769531,345.6908264160156,285.5865783691406,460.9211120605469,285.5865783691406,141.82186889648438
0.0,369.4687194824219,515.8973999023438,322.58856201171875,629.7600708007812,197.57485961914062,594.7254028320312,213.20156860351562,349.482666015625,322.58856201171875,638.5187377929688,392.9087829589844,498.38006591796875,244.45501708984375,507.13873291015625,228.82830810546875,323.2066650390625
0.0,208.2564239501953,441.2743225097656,124.95384216308594,525.773681640625,322.79742431640625,582.1065673828125,291.5589599609375,225.33157348632812,124.95384216308594,525.773681640625,104.12818908691406,441.2743225097656,197.8435821533203,582.1065673828125,145.7794952392578,225.33157348632812
0.0,106.66665649414062,330.7564697265625,181.33331298828125,575.6494750976562,256.0,394.24725341796875,309.3333740234375,221.9151611328125,160.0,575.6494750976562,74.66665649414062,321.6864013671875,245.33331298828125,385.1771240234375,288.0,212.84503173828125
0.0,85.33334350585938,329.44732666015625,245.33331298828125,560.9508666992188,362.6666259765625,418.48712158203125,352.0,195.88760375976562,256.0,560.9508666992188,138.66668701171875,356.1593017578125,320.0,471.91107177734375,352.0,213.695556640625
0.0,156.52464294433594,392.900146484375,205.2687530517578,694.26806640625,224.7664031982422,543.5841064453125,293.00811767578125,270.469482421875,244.26405334472656,722.5213623046875,127.27818298339844,421.1534423828125,263.76165771484375,553.0018920898438,293.00811767578125,308.14044189453125
0.0,145.02603149414062,336.0,210.50729370117188,432.0,275.9885559082031,256.0,210.50729370117188,144.0,199.59371948242188,456.0,112.28536987304688,360.0,286.9020690917969,272.0,232.3343505859375,152.0
0.0,137.3827667236328,433.4955749511719,211.3581085205078,669.207763671875,285.33343505859375,533.219970703125,274.76556396484375,288.4419860839844,200.7902374267578,678.2735595703125,95.11116027832031,451.6272888183594,253.62974548339844,551.3516845703125,274.76556396484375,324.7054138183594
0.0,423.32342529296875,310.6372375488281,334.6468505859375,528.7738037109375,316.91156005859375,386.5107727050781,290.30853271484375,177.85842895507812,334.6468505859375,519.28955078125,423.32342529296875,301.1529846191406,325.7791748046875,386.5107727050781,316.91156005859375,168.37423706054688
0.0,127.53933715820312,192.0,231.88973999023438,304.0,301.4566955566406,224.0,289.8621520996094,72.0,208.70074462890625,432.0,92.75588989257812,216.0,255.07870483398438,248.0,289.8621520996094,96.0
0.0,170.66668701171875,465.32794189453125,288.0,527.96826171875,330.6666259765625,501.12237548828125,384.0,214.7667236328125,298.6666259765625,519.0195922851562,106.66665649414062,366.8931884765625,330.6666259765625,510.07098388671875,373.3333740234375,223.71533203125
0.0,409.8583984375,360.0,317.9036865234375,456.0,246.38336181640625,288.0,287.2520751953125,168.0,297.46923828125,424.0,379.206787109375,336.0,246.38336181640625,272.0,307.68646240234375,160.0
0.0,284.0721130371094,413.6389465332031,266.6226501464844,638.7132568359375,144.4764404296875,501.7115173339844,231.72372436523438,208.13632202148438,272.4391174316406,619.1416015625,272.4391174316406,394.0672912597656,173.55886840820312,472.3539733886719,249.17318725585938,188.56463623046875
0.0,371.64202880859375,422.8989562988281,305.6658630371094,516.6710205078125,225.02838134765625,399.4559631347656,269.012451171875,266.6123352050781,312.99652099609375,493.2279968261719,364.31134033203125,407.2702941894531,239.68972778320312,352.5699768066406,283.673828125,243.1693115234375
0.0,157.20423889160156,251.68743896484375,209.36228942871094,544.4695434570312,261.5203857421875,361.480712890625,322.3714599609375,224.23907470703125,200.66929626464844,562.7684936523438,113.73918151855469,242.5379638671875,226.7483367919922,379.77960205078125,313.678466796875,178.49185180664062
0.0,195.9716339111328,414.56561279296875,322.22601318359375,574.7387084960938,338.6939697265625,471.0972900390625,256.35418701171875,197.86083984375,300.26873779296875,593.5825805664062,217.9289093017578,423.987548828125,382.6085205078125,518.20703125,278.31146240234375,216.70477294921875
0.0,103.03543090820312,206.62796020507812,228.96768188476562,373.519775390625,251.86441040039062,246.36410522460938,274.7611999511719,103.31396484375,206.07089233398438,429.150390625,91.58706665039062,230.46966552734375,263.3127746582031,262.25860595703125,297.6579895019531,135.1029052734375
0.0,225.21681213378906,467.7750244140625,249.6586456298828,606.8827514648438,347.426025390625,532.6920166015625,255.7690887451172,254.47662353515625,237.4376983642578,625.430419921875,176.33311462402344,477.0489501953125,347.426025390625,551.2396850585938,237.4376983642578,273.0242919921875
0.0,166.02322387695312,256.9678649902344,259.4112548828125,461.6354675292969,259.4112548828125,368.6047668457031,332.0464782714844,219.75558471679688,197.15255737304688,554.6661376953125,124.51742553710938,256.9678649902344,238.65835571289062,387.2108459472656,311.2935485839844,191.84634399414062
0.0,139.306640625,471.8141784667969,186.19876098632812,629.206298828125,287.79827880859375,518.10595703125,272.1675720214844,295.9053649902344,225.27548217773438,684.7564697265625,147.12197875976562,499.5892639160156,311.24432373046875,573.6561279296875,287.79827880859375,323.6804504394531
0.0,64.0,327.8996887207031,170.66668701171875,564.39990234375,170.66668701171875,409.7651672363281,192.0,182.36105346679688,170.66668701171875,573.49609375,85.33334350585938,336.9958801269531,181.33331298828125,418.8613586425781,213.33331298828125,182.36105346679688
0.0,220.79888916015625,441.5297546386719,248.534912109375,570.5142822265625,353.93182373046875,478.3824768066406,254.08209228515625,220.41342163085938,220.79888916015625,588.940673828125,198.61004638671875,432.3165588378906,337.2901916503906,515.2352294921875,242.9876708984375,229.62655639648438
0.0,351.36773681640625,626.96240234375,316.4974365234375,760.108642578125,194.45126342773438,698.656494140625,316.4974365234375,299.217529296875,290.3446960449219,739.6246337890625,299.062255859375,616.7203369140625,124.71060180664062,749.86669921875,264.1919250488281,299.217529296875
0.0,358.8847351074219,438.0775146484375,276.8539123535156,642.317626953125,184.56927490234375,517.99755859375,205.07699584960938,269.357421875,184.56927490234375,642.317626953125,297.3616027832031,438.0775146484375,153.8077392578125,500.237548828125,153.8077392578125,287.117431640625
0.0,205.80064392089844,436.3004150390625,321.94525146484375,615.0909423828125,374.73828125,507.81658935546875,374.73828125,266.44940185546875,205.80064392089844,615.0909423828125,142.4490203857422,427.36083984375,321.94525146484375,516.756103515625,300.8280029296875,248.5703125
0.0,96.0,430.886962890625,330.6666259765625,550.4253540039062,85.33334350585938,403.3011474609375,330.6666259765625,265.3721923828125,330.6666259765625,550.4253540039062,128.0,458.47271728515625,96.0,403.3011474609375,352.0,283.7626953125
0.0,384.0,423.5052490234375,298.6666259765625,567.67724609375,298.6666259765625,549.65576171875,373.3333740234375,207.24725341796875,298.6666259765625,540.64501953125,341.3333740234375,405.4837646484375,266.6666259765625,495.59124755859375,330.6666259765625,189.22573852539062
0.0,345.80517578125,437.047119140625,274.6099853515625,622.344482421875,193.24407958984375,520.430908203125,213.5855712890625,242.48486328125,244.0977783203125,613.0796508789062,294.95147705078125,437.047119140625,152.56109619140625,501.90118408203125,152.56109619140625,270.2794189453125
0.0,314.81890869140625,449.2914123535156,314.81890869140625,647.1619873046875,212.1870574951172,593.197265625,301.1346435546875,233.43258666992188,273.76617431640625,638.1678466796875,280.6082763671875,458.2855529785156,205.34495544433594,593.197265625,260.0819091796875,251.42080688476562
0.0,405.3333740234375,290.07305908203125,309.3333740234375,574.7379150390625,245.33331298828125,393.58758544921875,170.66668701171875,264.1944580078125,288.0,540.2330932617188,384.0,307.32550048828125,234.66668701171875,410.84002685546875,160.0,246.94207763671875
0.0,165.10479736328125,270.22003173828125,257.9762268066406,463.61004638671875,268.2953186035156,371.51953125,340.5286560058594,224.17474365234375,196.06195068359375,555.7005004882812,113.50955200195312,270.22003173828125,237.338134765625,389.9376220703125,319.8905334472656,214.96572875976562
0.0,155.91236877441406,343.348876953125,239.0655975341797,645.1962890625,322.21881103515625,456.5416259765625,363.79547119140625,258.45428466796875,197.4889678955078,654.6290283203125,103.94157409667969,343.348876953125,280.6422119140625,465.974365234375,343.00714111328125,249.02154541015625
0.0,331.7555236816406,460.06622314453125,256.8398132324219,577.9713745117188,170.39859008789062,532.6232299804688,262.6025695800781,260.53448486328125,233.788818359375,541.69287109375,337.5182800292969,432.85736083984375,181.92410278320312,505.41436767578125,285.6535339355469,224.25604248046875
0.0,362.6666259765625,452.7037353515625,394.6666259765625,578.8372802734375,234.66668701171875,551.8086547851562,330.6666259765625,227.46533203125,384.0,578.8372802734375,394.6666259765625,452.7037353515625,373.3333740234375,578.8372802734375,352.0,227.46533203125
0.0,74.66665649414062,451.54315185546875,181.33331298828125,724.8583374023438,224.0,583.4884033203125,277.3333740234375,329.02252197265625,213.33331298828125,724.8583374023438,74.66665649414062,470.3924560546875,245.33331298828125,574.0637817382812,298.6666259765625,338.44720458984375
0.0,398.89996337890625,304.7911376953125,323.16436767578125,542.5045166015625,314.749267578125,387.0765380859375,289.50408935546875,167.6488037109375,323.16436767578125,524.2188720703125,415.73004150390625,304.7911376953125,314.749267578125,377.9337158203125,306.334228515625,167.6488037109375
0.0,373.3333740234375,383.9871826171875,256.0,497.43798828125,437.3333740234375,349.07928466796875,149.33331298828125,235.6285400390625,213.33331298828125,532.3458862304688,416.0,383.9871826171875,437.3333740234375,366.53326416015625,138.66668701171875,235.6285400390625
0.0,426.6666259765625,541.9931640625,277.3333740234375,817.60791015625,266.6666259765625,646.5367431640625,224.0,418.4417419433594,330.6666259765625,760.5841064453125,405.3333740234375,541.9931640625,288.0,646.5367431640625,224.0,418.4417419433594
0.0,96.0,452.4476013183594,202.66668701171875,718.0621337890625,224.0,575.7686767578125,288.0,338.6128234863281,224.0,727.5484619140625,85.33334350585938,461.9338684082031,245.33331298828125,566.282470703125,298.6666259765625,338.6128234863281
0.0,394.6666259765625,307.8033142089844,309.3333740234375,595.2890625,245.33331298828125,414.5837097167969,170.66668701171875,274.9478454589844,288.0,570.6473388671875,384.0,316.0171813964844,256.0,422.7975769042969,170.66668701171875,250.30624389648438
0.0,64.0,233.45098876953125,245.33331298828125,527.42626953125,266.6666259765625,363.1459655761719,288.0,138.34133911132812,234.66668701171875,544.718994140625,106.66665649414062,259.3899841308594,234.66668701171875,380.4386291503906,341.3333740234375,155.63400268554688
0.0,117.33334350585938,439.6664733886719,224.0,704.3345947265625,288.0,534.1907958984375,298.6666259765625,326.2372741699219,160.0,732.69189453125,85.33334350585938,458.5713195800781,245.33331298828125,553.095703125,266.6666259765625,326.2372741699219
0.0,407.3323059082031,374.9414978027344,260.7975158691406,682.065673828125,250.33071899414062,505.2366027832031,208.46365356445312,281.8735656738281,313.1313781738281,663.4520263671875,365.4652404785156,374.9414978027344,260.7975158691406,514.5433349609375,197.99688720703125,263.2599792480469
0.0,326.12872314453125,444.4606628417969,271.6334228515625,595.967041015625,150.53268432617188,480.1092224121094,223.193115234375,266.2177429199219,289.79852294921875,569.230712890625,320.07366943359375,426.6363220214844,168.69778442382812,462.2848815917969,247.41323852539062,248.39346313476562
0.0,193.960693359375,402.8080139160156,215.16329956054688,563.93115234375,225.76461791992188,537.0772705078125,183.359375,161.12319946289062,225.76461791992188,563.93115234375,140.95413208007812,411.7593078613281,204.56201171875,546.028564453125,140.95413208007812,187.97708129882812
0.0,327.2934875488281,266.71875,320.71331787109375,480.09375,241.7510986328125,373.40625,300.9727478027344,88.90625,327.2934875488281,480.09375,333.8736877441406,257.828125,261.4916687011719,373.40625,314.13311767578125,71.125
0.0,149.33331298828125,461.6603698730469,213.33331298828125,721.0093994140625,288.0,548.110107421875,341.3333740234375,355.9997253417969,245.33331298828125,740.2205810546875,128.0,461.6603698730469,298.6666259765625,548.110107421875,330.6666259765625,346.3941345214844
0.0,159.3204345703125,393.91729736328125,223.04861450195312,658.3600463867188,329.2622375488281,478.916748046875,371.7477111816406,271.14031982421875,201.80587768554688,658.3600463867188,106.213623046875,375.02850341796875,286.7767639160156,507.2498779296875,350.5049133300781,271.14031982421875
0.0,360.3495178222656,613.9049682617188,316.7654724121094,725.4949951171875,194.73013305664062,664.6277465820312,316.7654724121094,299.42388916015625,290.61505126953125,705.2059326171875,299.3318786621094,583.4713134765625,124.99563598632812,705.2059326171875,264.4646301269531,299.42388916015625
0.0,213.33331298828125,580.70263671875,277.3333740234375,626.7410888671875,362.6666259765625,442.5871276855469,362.6666259765625,350.5101013183594,213.33331298828125,681.9873046875,138.66668701171875,562.2872314453125,288.0,479.4179382324219,277.3333740234375,341.3023986816406
0.0,405.3333740234375,497.72747802734375,256.0,665.85888671875,213.33331298828125,541.9725952148438,181.33331298828125,347.29400634765625,298.6666259765625,639.3118286132812,416.0,471.18035888671875,234.66668701171875,506.57647705078125,202.66668701171875,311.89794921875
0.0,372.40093994140625,403.9959716796875,305.19451904296875,507.43304443359375,230.5207061767578,388.0826416015625,275.324951171875,252.81878662109375,305.19451904296875,475.60626220703125,372.40093994140625,396.039306640625,245.45545959472656,340.3424072265625,282.7923583984375,236.9053955078125
0.0,131.88307189941406,529.156005859375,191.5041961669922,695.0023193359375,276.67724609375,538.3697509765625,242.60801696777344,326.4551086425781,191.5041961669922,704.2159423828125,148.91770935058594,556.797119140625,319.2637939453125,639.72021484375,293.71185302734375,372.5235290527344
0.0,378.033935546875,433.8563537597656,265.6455078125,751.952392578125,245.21119689941406,574.19287109375,214.55979919433594,340.2986755371094,286.0797119140625,733.240966796875,367.81683349609375,424.5005798339844,265.6455078125,574.19287109375,204.34266662597656,312.2313537597656
0.0,387.3098449707031,598.27587890625,346.7109680175781,688.832275390625,265.51336669921875,548.8814086914062,316.2618713378906,400.6981201171875,356.8606872558594,672.3675537109375,387.3098449707031,598.27587890625,255.3636474609375,548.8814086914062,295.9624938964844,400.6981201171875
0.0,141.14678955078125,263.14642333984375,210.33969116210938,427.58404541015625,218.02780151367188,361.80902099609375,310.2850036621094,236.83639526367188,187.275390625,493.35906982421875,133.45867919921875,269.72393798828125,210.33969116210938,368.38653564453125,302.596923828125,256.56890869140625
0.0,351.5497131347656,356.8959655761719,351.5497131347656,676.0228271484375,281.2397155761719,493.6646423339844,241.06265258789062,274.8347473144531,180.7969970703125,666.9049072265625,261.1512145996094,366.0138854980469,160.70843505859375,484.5467224121094,120.53134155273438,283.9526672363281
0.0,210.71282958984375,643.575439453125,201.8406982421875,713.72607421875,379.283203125,753.812255859375,246.2012939453125,322.8866271972656,201.8406982421875,713.72607421875,157.48004150390625,663.6185302734375,379.283203125,753.812255859375,192.96856689453125,332.9081726074219
0.0,123.70188903808594,436.79296875,143.29286193847656,607.91650390625,260.83880615234375,522.354736328125,162.8838653564453,218.13525390625,143.29286193847656,626.93017578125,143.29286193847656,436.79296875,270.63427734375,541.368408203125,192.2703399658203,218.13525390625
